Codigo,tipo,datareceb,descricao,valor,NumTitulo,Serie,Instituicao,ContaContabil,ContaContabilDebito,N,Tipo_C,Codigo_C
199319,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"716,28",55705,100,237,2,0,2,1,3878
199320,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1245,83",55706,100,237,2,0,2,1,3174
199321,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1468,27",55707,100,237,2,0,2,1,3175
199322,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1427,28",55803,100,237,2,0,1,1,4593
199323,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"482,60",55798,100,237,2,0,1,1,906
199324,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"739,84",55799,100,237,2,0,1,1,1878
199325,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1223,50",55800,100,237,2,0,1,1,672
199326,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1429,61",55801,100,237,2,0,1,1,890
199327,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"2489,41",55802,100,237,2,0,1,1,561
199328,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"2204,14",55804,100,237,2,0,1,1,5909
199329,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"2204,14",55805,100,237,2,0,1,1,3882
199330,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"702,32",55813,100,237,2,0,1,1,1049
199331,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1496,96",55832,100,237,2,0,1,1,5556
199332,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1713,05",55898,100,237,2,0,1,1,1015
199333,D,2025-12-10 0:00:00,Lançamento Referente Pagamento Duplicata,"250,00",120,S,2,0,42,1,2,4036
199334,D,2025-12-10 0:00:00,Lançamento Referente Pagamento Duplicata,"350,00",61,1,2,0,42,1,2,5165
199335,D,2025-12-10 0:00:00,Lançamento Referente Pagamento Duplicata,"190,00",81,1,2,0,23,1,2,5779
199336,D,2025-12-10 0:00:00,Lançamento Referente Pagamento Duplicata,"907,68",1013,1,2,0,21,1,2,5233
199337,D,2025-12-10 0:00:00,Lançamento Referente Pagamento Duplicata,"216,33",212609,3,2,0,53,5,2,5841
199338,D,2025-12-10 0:00:00,Lançamento Referente Pagamento Duplicata,"845,83",456360,5,2,0,22,9,2,2139
199339,D,2025-12-10 0:00:00,Lançamento Referente Pagamento Duplicata,"100,00",588725,S,237,0,42,1,2,5142
199340,D,2025-12-10 0:00:00,Lançamento Referente Pagamento Duplicata,"315,39",246310072025,1,237,0,0,6,2,2463
199341,D,2025-12-10 0:00:00,PADARIA DEGUSTARE,"43,39",0,,1,0,0,0,0,0
199343,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1283,24",55050,100,2,2,0,1,1,5464
199344,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1046,75",55126,100,2,2,0,1,1,3546
199345,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"2862,81",55127,100,2,2,0,1,1,2420
199346,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1392,59",55128,100,2,2,0,1,1,3547
199347,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1778,22",55152,100,2,2,0,1,1,2412
199348,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1101,93",55153,100,2,2,0,1,1,5137
199349,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1630,91",55154,100,2,2,0,1,1,2430
199350,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"0,00",55154,100,2,2,0,1,1,2430
199351,D,2025-12-11 0:00:00,Lançamento Referente Pagamento Duplicata,"279,68",256173,6,2,0,22,1,2,88
199352,D,2025-12-11 0:00:00,Lançamento Referente Pagamento Duplicata,"307,86",12814003,2,237,0,55,1,3,2190
199353,D,2025-12-11 0:00:00,Lançamento Referente Pagamento Duplicata,"2151,99",19642,1,2,0,22,1,2,56
199354,D,2025-12-11 0:00:00,Lançamento Referente Pagamento Duplicata,"2530,00",60639,1,2,0,22,1,2,245
199355,D,2025-12-11 0:00:00,Lançamento Referente Pagamento Duplicata,"7190,82",5099,55,2,0,22,1,2,5369
199356,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1353,26",55155,100,2,2,0,1,1,2594
199357,D,2025-12-11 0:00:00,Lançamento Referente Pagamento Duplicata,"6669,28",143257,1,2,0,22,1,2,92
199358,D,2025-12-11 0:00:00,Lançamento Referente Pagamento Duplicata,"4312,95",143265,1,2,0,22,1,2,92
199359,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1548,42",55156,100,2,2,0,1,1,2406
199360,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1087,27",55157,100,2,2,0,1,1,2808
199361,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1301,63",55158,100,2,2,0,1,1,3744
199362,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1108,04",55159,100,2,2,0,1,1,2413
199363,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1160,17",55376,100,237,2,0,3,1,2838
199364,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1254,58",55610,100,237,2,0,2,1,5426
199365,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1657,52",55631,100,237,2,0,3,1,564
199366,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"678,05",55639,100,237,2,0,3,1,789
199367,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"961,31",55724,100,237,2,0,3,1,314
199368,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1582,62",55820,100,237,2,0,1,1,478
199369,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1685,28",55821,100,237,2,0,1,1,1275
199370,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"1185,70",55923,100,237,2,0,1,1,5921
199371,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1271,28",55160,100,2,2,0,1,1,3548
199372,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1135,39",55161,100,2,2,0,1,1,3360
199373,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1045,11",55162,100,2,2,0,1,1,5674
199374,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1152,73",55163,100,2,2,0,1,1,2416
199375,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"2268,47",55164,100,2,2,0,1,1,2407
199376,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1117,01",55165,100,2,2,0,1,1,2405
199377,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1195,01",55166,100,2,2,0,1,1,3546
199378,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1934,65",55167,100,2,2,0,1,1,2426
199379,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1294,52",55168,100,2,2,0,1,1,5242
199380,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1223,76",55169,100,2,2,0,1,1,2544
199381,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1570,27",55170,100,2,2,0,1,1,3398
199382,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1141,19",55171,100,2,2,0,1,1,2419
199383,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1336,81",55172,100,2,2,0,1,1,4004
199384,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1145,10",55185,100,2,2,0,1,1,4151
199385,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1636,17",55186,100,2,2,0,1,1,2424
199386,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1223,77",55187,100,2,2,0,1,1,2412
199387,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"1252,23",55188,100,2,2,0,1,1,2420
199388,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"413,86",55189,100,2,2,0,1,1,3547
199389,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"2260,26",55337,100,2,2,0,1,1,4893
199390,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"5237,59",55335,100,2,2,0,1,1,4983
199391,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"6237,23",55392,100,2,2,0,1,1,5689
199392,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"5032,13",55394,100,2,2,0,1,1,4893
199393,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"6000,35",55391,100,2,2,0,1,1,5690
199394,C,2025-12-10 0:00:00,Lançamento Referente Recebimento Duplicata,"7501,50",55393,100,2,2,0,1,1,5615
199395,D,2025-12-11 0:00:00,PADARIA DEGUSTARE,"39,97",0,,1,0,0,0,0,0
199396,D,2025-12-11 0:00:00,Lançamento Referente Pagamento Duplicata,"381,14",131746088,1,237,0,0,1,2,284
199397,D,2025-12-14 0:00:00,Lançamento Referente Pagamento Duplicata,"2090,74",145230,1,2,0,22,1,2,4277
199398,D,2025-12-14 0:00:00,Lançamento Referente Pagamento Duplicata,"276,11",222544,100,2,0,22,1,3,3512
199399,D,2025-12-14 0:00:00,Lançamento Referente Pagamento Duplicata,"1715,45",16458,1,2,0,22,1,2,5863
199400,D,2025-12-14 0:00:00,Lançamento Referente Pagamento Duplicata,"1571,66",773,S,2,0,42,1,2,2554
199401,D,2025-12-14 0:00:00,Lançamento Referente Pagamento Duplicata,"1235,40",135077,0,2,0,22,1,2,4651
199402,D,2025-12-14 0:00:00,Lançamento Referente Pagamento Duplicata,"205,00",1320,S,237,0,42,1,2,4502
199403,D,2025-12-14 0:00:00,Lançamento Referente Pagamento Duplicata,"13813,83",59102511,1,237,0,25,1,2,5910
199404,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"499,11",55526,100,237,2,0,4,1,1211
199405,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"712,86",55635,100,237,2,0,3,1,148
199406,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"624,86",55723,100,237,2,0,2,1,394
199407,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"610,71",55725,100,237,2,0,2,1,2838
199408,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"596,49",55726,100,237,2,0,2,1,5537
199409,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"1007,09",55727,100,237,2,0,2,1,542
199410,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"405,70",55734,100,237,2,0,2,1,4254
199411,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"1301,53",55735,100,237,2,0,2,1,4162
199412,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"1282,34",55761,100,237,2,0,1,1,3363
199413,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"2695,92",55827,100,237,2,0,1,1,5725
199414,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"1344,60",55829,100,237,2,0,1,1,804
199415,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"2488,77",55830,100,237,2,0,1,1,779
199416,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"734,44",55833,100,237,2,0,1,1,3501
199417,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"5575,75",55838,100,237,2,0,1,1,4556
199418,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"802,01",55839,100,237,2,0,1,1,4263
199419,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"1433,22",55943,100,237,2,0,1,1,1494
199420,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"32518,67",55978,100,237,2,0,1,1,462
199421,C,2025-12-12 0:00:00,Lançamento Referente Recebimento Duplicata,"10512,38",55980,100,237,2,0,1,1,465
199422,C,2025-12-11 0:00:00,Lançamento Referente Recebimento Duplicata,"3661,13",55279,100,237,2,0,3,1,699
199423,C,2025-12-15 0:00:00,Lançamento Referente Recebimento Duplicata,"3019,26",55260,100,237,2,0,7,1,3458
199424,C,2025-12-15 0:00:00,Lançamento Referente Recebimento Duplicata,"1671,87",55356,100,237,2,0,6,1,2216
199425,C,2025-12-15 0:00:00,Lançamento Referente Recebimento Duplicata,"726,44",55442,100,237,2,0,5,1,5887
199426,C,2025-12-15 0:00:00,Lançamento Referente Recebimento Duplicata,"726,44",55527,100,237,2,0,4,1,2982
199427,C,2025-12-15 0:00:00,Lançamento Referente Recebimento Duplicata,"585,45",55633,100,237,2,0,3,1,384
199428,C,2025-12-15 0:00:00,Lançamento Referente Recebimento Duplicata,"1219,90",55636,100,237,2,0,4,1,5708
199429,C,2025-12-15 0:00:00,Lançamento Referente Recebimento Duplicata,"1488,74",55638,100,237,2,0,5,1,4556
199430,C,2025-12-15 0:00:00,Lançamento Referente Recebimento Duplicata,"6754,67",55640,100,237,2,0,1,1,3198
199431,C,2025-12-15 0:00:00,Lançamento Referente Recebimento Duplicata,"845,29",55680,100,237,2,0,3,1,1173
199432,C,2025-12-15 0:00:00,Lançamento Referente Recebimento Duplicata,"453,41",55846,100,237,2,0,1,1,5900
199433,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"99,90",2437,S,237,0,11,1,2,2772
199434,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"170,00",8947,1,2,0,33,1,2,5846
199435,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"275,00",251049170,1,237,0,13,1,2,1298
199436,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"342,56",257481082,1,237,0,13,1,2,1298
199437,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"380,90",2099,1,2,0,22,2,2,5805
199438,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"699,52",14920,1,2,0,22,1,2,5861
199439,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"1133,95",723355,100,2,0,22,1,3,5562
199440,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"1260,00",6217,S,104,0,42,1,2,5897
199441,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"1524,28",9572,1,2,0,21,1,2,1282
199442,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"3621,61",26477,1,2,0,22,2,2,4923
199443,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"3803,00",274815122025,1,237,0,0,1,2,2748
199444,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"16988,79",143284,1,2,0,22,1,2,92
199445,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"75,00",539515122025,1,237,0,0,1,2,5395
199448,D,2025-12-15 0:00:00,PAGAMENTO DIVERSOS,"100,00",0,,1,0,0,0,0,0
199452,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"35698,34",19824122025,1,237,0,25,1,2,198
199453,D,2025-12-09 0:00:00,TARIFA PAGAMENTO FUNCIONARIOS,"56,00",0,,237,0,0,0,0,0
199454,D,2025-12-09 0:00:00,TARIFA PIX,"0,25",0,,237,0,0,0,0,0
199455,D,2025-12-10 0:00:00,TARIFA REGISTRO DE COBRANCA,"20,70",0,,237,0,0,0,0,0
199456,D,2025-12-12 0:00:00,TARIFA REGISTRO DE COBRANCA,"5,70",0,,237,0,0,0,0,0
199457,D,2025-12-12 0:00:00,TARIFA PIX,"1,00",0,,237,0,0,0,0,0
199458,D,2025-12-16 0:00:00,Lançamento Referente Pagamento Duplicata,"101,40",544807,1,2,0,53,1,2,85
199459,D,2025-12-16 0:00:00,Lançamento Referente Pagamento Duplicata,"693,09",724653,100,2,0,22,1,3,5562
199460,D,2025-12-16 0:00:00,Lançamento Referente Pagamento Duplicata,"11082,60",143325,1,2,0,22,1,2,92
199461,D,2025-12-16 0:00:00,Lançamento Referente Pagamento Duplicata,"81,90",63710012,890,2,0,21,1,2,5484
199462,D,2025-12-16 0:00:00,Lançamento Referente Pagamento Duplicata,"2200,00",31,1,2,0,23,1,2,4142
199463,D,2025-12-16 0:00:00,Lançamento Referente Pagamento Duplicata,"918,00",113,1,2,0,23,1,2,5933
199464,D,2025-12-16 0:00:00,Lançamento Referente Pagamento Duplicata,"350,00",55,1,2,0,42,1,2,5102
199465,D,2025-12-16 0:00:00,Lançamento Referente Pagamento Duplicata,"840,00",314,S,2,0,23,1,2,5535
199466,D,2025-12-16 0:00:00,Lançamento Referente Pagamento Duplicata,"14369,18",265615122025,1,237,0,18,1,2,2656
199467,C,2025-12-16 0:00:00,Lançamento Referente Recebimento Duplicata,"1338,55",55600,100,237,2,0,2,1,763
199468,C,2025-12-16 0:00:00,Lançamento Referente Recebimento Duplicata,"754,78",55660,100,237,2,0,3,1,1571
199469,C,2025-12-16 0:00:00,Lançamento Referente Recebimento Duplicata,"957,05",55721,100,237,2,0,2,1,5422
199470,C,2025-12-16 0:00:00,Lançamento Referente Recebimento Duplicata,"1601,34",55763,100,237,2,0,2,1,2017
199472,C,2025-12-09 0:00:00,Lançamento Referente Recebimento Duplicata,"2878,28",56038,100,2,2,0,1,1,2900
199473,D,2025-12-17 0:00:00,Lançamento Referente Pagamento Duplicata,"586,54",9699125,100,2,0,22,1,3,3512
199474,D,2025-12-17 0:00:00,Lançamento Referente Pagamento Duplicata,"749,00",63745978,890,2,0,21,1,2,5484
199475,D,2025-12-17 0:00:00,Lançamento Referente Pagamento Duplicata,"19521,72",2655161220254,1,237,18,0,1,2,2655
199476,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"586,56",55645,100,237,2,0,2,1,4415
199477,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"720,41",55648,100,237,2,0,2,1,1513
199478,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"600,91",55651,100,237,2,0,2,1,5555
199479,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"533,65",55675,100,237,2,0,3,1,3847
199480,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"349,38",55704,100,237,2,0,4,1,5662
199481,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"633,11",55732,100,237,2,0,2,1,5437
199482,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"620,97",55764,100,237,2,0,2,1,4894
199483,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"6203,21",55777,100,237,2,0,2,1,1321
199484,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"1028,50",55801,100,237,2,0,2,1,890
199485,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"1168,86",55854,100,237,2,0,1,1,972
199486,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"954,70",55855,100,237,2,0,1,1,500
199487,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"1456,72",55857,100,237,2,0,1,1,1290
199488,C,2025-12-17 0:00:00,Lançamento Referente Recebimento Duplicata,"294,25",55991,100,237,2,0,1,1,500
199489,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"3850,00",388,S,237,0,42,1,2,4009
199490,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"250,00",9041,1,237,0,22,1,2,5936
199492,D,2025-12-18 0:00:00,Lançamento Referente Pagamento Duplicata,"139,55",12858680,100,2,0,22,1,3,2190
199493,D,2025-12-18 0:00:00,Lançamento Referente Pagamento Duplicata,"184,47",9918325,100,2,0,22,1,3,3512
199471,D,2025-12-15 0:00:00,Lançamento Referente Pagamento Duplicata,"340,00",448442,S,237,0,48,1,2,334
199494,D,2025-12-18 0:00:00,Lançamento Referente Pagamento Duplicata,"5433,82",143361,1,2,0,22,1,2,92
199495,D,2025-12-18 0:00:00,Lançamento Referente Pagamento Duplicata,"1834,59",371688,S,237,0,42,1,2,1885
199496,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"763,33",55461,100,237,2,0,5,1,789
199497,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"956,92",55463,100,237,2,0,3,1,672
199498,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"743,10",55534,100,237,2,0,4,1,2861
199499,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"923,16",55589,100,237,2,0,4,1,5898
199500,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"654,61",55612,100,237,2,0,3,1,3363
199501,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"582,61",55646,100,237,2,0,3,1,4679
199502,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"551,86",55657,100,237,2,0,3,1,4228
199503,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"1063,65",55661,100,237,2,0,2,1,545
199504,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"621,70",55674,100,237,2,0,3,1,2133
199505,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"781,53",55677,100,237,2,0,3,1,5697
199506,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"611,74",55766,100,237,2,0,2,1,2339
199507,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"524,76",55769,100,237,2,0,2,1,1356
199508,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"1224,47",55820,100,237,2,0,2,1,478
199509,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"680,56",55873,100,237,2,0,1,1,5753
199510,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"1278,71",55879,100,237,2,0,1,1,2133
199511,C,2025-12-18 0:00:00,Lançamento Referente Recebimento Duplicata,"866,48",56065,100,2,2,0,1,1,5796
199512,D,2025-12-16 0:00:00,"TARIFA REGISTRO DE COBRANCA 1,15","25,30",0,,237,0,0,0,0,0
199513,D,2025-12-17 0:00:00,TARIFA INTRUCAO DE PROTESTO,"5,44",0,,237,0,0,0,0,0
199514,D,2025-12-18 0:00:00,"TARIFA REGISTRO DE COBRANCA 1,15","43,70",0,,237,0,0,0,0,0
199515,D,2025-12-19 0:00:00,Lançamento Referente Pagamento Duplicata,"680,00",6,S,237,0,42,1,2,5938
199516,D,2025-12-19 0:00:00,Lançamento Referente Pagamento Duplicata,"766,92",28208,1,2,0,22,2,2,2286
199517,D,2025-12-19 0:00:00,Lançamento Referente Pagamento Duplicata,"794,56",502,1,2,0,21,1,2,5210
199518,D,2025-12-19 0:00:00,Lançamento Referente Pagamento Duplicata,"889,40",75555,1,2,0,22,1,2,4558
199519,D,2025-12-19 0:00:00,Lançamento Referente Pagamento Duplicata,"963,00",4768,0,2,0,22,2,2,5122
199520,D,2025-12-19 0:00:00,Lançamento Referente Pagamento Duplicata,"2732,01",26779,1,2,0,22,1,2,4923
